SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime,Temp_Diff,Humidity_Diff
50516-024,23.4,62.0,296,71.0,49.3527,8.1644,100.1,0.8,0,4,-37075.71151062536,-118323.26239604132,-21514.21353608766,-18942.447249285353,-14933.685427177155,2945.389003098236,-23740.23946986738,-165517.5996484145,385,3,3,0,2025-07-25 16:01:56,2025-07-25 14:01:57,-1.3841760856632952,4.907792980368825
50518-076,23.4,62.0,295,71.2,49.3527,8.1644,99.7,0.1,0,4,-37248.156680442225,-128055.47878359449,-21569.378186180198,-18942.447249285353,-14872.481798377248,3043.026207620829,-23883.68502557655,-165894.6329050168,387,15,15,0,2025-07-25 16:01:58,2025-07-25 14:01:59,-1.3841760856632952,4.907792980368825
50520-162,23.4,62.0,295,71.1,49.3527,8.1644,99.1,0.8,0,4,-37075.71151062536,-126518.81303819137,-21624.54283627273,-18999.502813289226,-14872.481798377248,3034.8897739106133,-23811.962247721967,-165517.5996484145,386,4,2,1,2025-07-25 16:02:00,2025-07-25 14:02:01,-1.3841760856632952,4.907792980368825
50522-195,23.4,62.0,295,71.2,49.3527,8.1644,97.1,0.7,0,4,-37075.71151062536,-121908.81580198195,-21569.378186180198,-18942.447249285353,-14872.481798377248,2953.525436808452,-23740.23946986738,-165894.6329050168,387,5,11,0,2025-07-25 16:02:02,2025-07-25 14:02:03,-1.3841760856632952,4.907792980368825
50524-244,23.4,62.0,296,71.1,49.3527,8.1644,100.1,0.7,0,4,-37248.156680442225,-125494.36920792262,-21569.378186180198,-18999.502813289226,-14933.685427177155,2994.207605359533,-23811.962247721967,-165894.6329050168,387,13,8,0,2025-07-25 16:02:04,2025-07-25 14:02:05,-1.3841760856632952,4.907792980368825
50526-302,23.4,62.0,295,71.2,49.3527,8.1644,99.4,0.3,0,4,-37075.71151062536,-123957.70346251946,-21569.378186180198,-18999.502813289226,-14872.481798377248,2986.0711716493165,-23883.68502557655,-165894.6329050168,387,3,2,1,2025-07-25 16:02:06,2025-07-25 14:02:07,-1.3841760856632952,4.907792980368825
50528-454,23.4,62.0,294,71.3,49.3527,8.1644,100.6,1.5,0,4,-37075.71151062536,-124982.14729278823,-21624.54283627273,-18942.447249285353,-14933.685427177155,2977.9347379391006,-23811.962247721967,-165517.5996484145,387,4,5,0,2025-07-25 16:02:08,2025-07-25 14:02:09,-1.3841760856632952,4.907792980368825
50530-505,23.4,62.0,295,71.1,49.3527,8.1644,101.6,1.2,0,4,-37075.71151062536,-124469.92537765385,-21624.54283627273,-18999.502813289226,-14933.685427177155,2986.0711716493165,-23811.962247721967,-165517.5996484145,386,4,5,0,2025-07-25 16:02:10,2025-07-25 14:02:11,-1.3841760856632952,4.907792980368825
50532-581,23.4,62.0,295,71.2,49.3527,8.1644,100.6,1.2,0,4,-36903.266340808506,-122421.03771711634,-21569.378186180198,-18942.447249285353,-14872.481798377248,2961.6618705186684,-23811.962247721967,-165140.5663918122,386,2,3,0,2025-07-25 16:02:12,2025-07-25 14:02:13,-1.3841760856632952,4.907792980368825
50534-621,23.4,62.0,295,71.1,49.3527,8.1644,100.4,2.2,0,4,-37248.156680442225,-122933.25963225072,-21569.378186180198,-18942.447249285353,-14872.481798377248,2961.6618705186684,-23811.962247721967,-165517.5996484145,387,6,7,0,2025-07-25 16:02:14,2025-07-25 14:02:15,-1.3841760856632952,4.907792980368825
50536-672,23.4,62.0,296,71.2,49.3527,8.1644,100.4,0.7,0,4,-37075.71151062536,-125494.36920792262,-21569.378186180198,-18999.502813289226,-14872.481798377248,3002.3440390697488,-23811.962247721967,-165894.6329050168,387,7,3,0,2025-07-25 16:02:16,2025-07-25 14:02:17,-1.3841760856632952,4.907792980368825
50538-729,23.4,62.0,294,71.3,49.3527,8.1644,99.2,1.6,0,4,-37075.71151062536,-124469.92537765385,-21514.21353608766,-18942.447249285353,-14872.481798377248,2977.9347379391006,-23740.23946986738,-165140.5663918122,385,7,4,0,2025-07-25 16:02:18,2025-07-25 14:02:19,-1.3841760856632952,4.907792980368825
50540-903,23.4,62.0,293,71.4,49.3527,8.1644,99.4,0.4,0,4,-37075.71151062536,-124469.92537765385,-21514.21353608766,-18942.447249285353,-14933.685427177155,2969.7983042288843,-23740.23946986738,-164763.53313520987,385,3,6,0,2025-07-25 16:02:20,2025-07-25 14:02:21,-1.3841760856632952,4.907792980368825
50542-975,23.4,62.0,294,71.4,49.3527,8.1644,100.7,0.3,0,4,-36730.82117099164,-120372.15005657883,-21514.21353608766,-18885.391685281484,-14872.481798377248,2937.2525693880198,-23740.23946986738,-165140.5663918122,384,2,2,0,2025-07-25 16:02:22,2025-07-25 14:02:24,-1.3841760856632952,4.907792980368825
50545-059,23.4,62.0,292,71.3,49.3527,8.1644,102.5,0.9,0,4,-36903.266340808506,-119347.70622631007,-21569.378186180198,-18885.391685281484,-14872.481798377248,2937.2525693880198,-23740.23946986738,-165140.5663918122,385,2,2,0,2025-07-25 16:02:25,2025-07-25 14:02:26,-1.3841760856632952,4.907792980368825
50547-091,23.4,62.0,292,71.4,49.3527,8.1644,102.8,0.8,0,4,-36730.82117099164,-119859.92814144444,-21569.378186180198,-18942.447249285353,-14872.481798377248,2937.2525693880198,-23740.23946986738,-165517.5996484145,385,3,2,0,2025-07-25 16:02:27,2025-07-25 14:02:28,-1.3841760856632952,4.907792980368825
50549-142,23.4,62.0,292,71.4,49.3527,8.1644,101.5,1.1,0,4,-36903.266340808506,-119347.70622631007,-21514.21353608766,-18942.447249285353,-14872.481798377248,2912.8432682573716,-23740.23946986738,-164763.53313520987,385,7,4,0,2025-07-25 16:02:29,2025-07-25 14:02:30,-1.3841760856632952,4.907792980368825
50552-200,23.5,62.0,293,71.3,49.3526,8.1645,108.9,0.7,0,5,-34323.50775989235,-113378.660436047,-20088.638139887717,-17648.163769306564,-13886.376199793685,2739.1742766754346,-22224.38419331391,-153532.06104952708,385,2,3,0,2025-07-25 16:02:32,2025-07-25 14:02:32,-1.2841760856632938,4.907792980368825
50554-371,23.5,62.0,296,71.0,49.3526,8.1645,112.7,0.4,0,5,-34483.89798306942,-111473.13673123949,-20037.128811323906,-17701.48148462169,-13886.376199793685,2716.4110555396273,-22157.44327706899,-153181.53122977927,385,2,3,0,2025-07-25 16:02:34,2025-07-25 14:02:34,-1.2841760856632938,4.907792980368825
50556-401,23.5,62.0,292,71.5,49.3526,8.1645,115.9,1.7,0,5,-34323.50775989235,-110043.99395263384,-20140.147468451534,-17701.48148462169,-13886.376199793685,2701.235574782423,-22090.502360824066,-153181.53122977927,386,3,2,0,2025-07-25 16:02:36,2025-07-25 14:02:36,-1.2841760856632938,4.907792980368825
50558-480,23.5,62.0,293,71.4,49.3526,8.1645,118.6,1.4,0,4,-34163.11753671529,-110043.99395263384,-20088.638139887717,-17701.48148462169,-13829.230618724576,2708.823315161025,-22224.38419331391,-153532.06104952708,385,2,3,0,2025-07-25 16:02:38,2025-07-25 14:02:38,-1.2841760856632938,4.907792980368825
50560-519,23.5,62.0,293,71.5,49.3526,8.1645,118.4,0.3,0,4,-34163.11753671529,-109091.2321002301,-20088.638139887717,-17648.163769306564,-13943.521780862797,2701.235574782423,-22090.502360824066,-152831.00141003152,384,3,3,0,2025-07-25 16:02:40,2025-07-25 14:02:40,-1.2841760856632938,4.907792980368825
50562-569,23.5,62.0,293,71.5,49.3526,8.1645,117.7,0.7,0,4,-34163.11753671529,-110043.99395263384,-20140.147468451534,-17701.48148462169,-13943.521780862797,2708.823315161025,-22224.38419331391,-153882.59086927483,385,2,3,0,2025-07-25 16:02:42,2025-07-25 14:02:42,-1.2841760856632938,4.907792980368825
50564-626,23.5,62.0,291,71.6,49.3526,8.1645,115.8,1.1,0,5,-34323.50775989235,-109567.61302643197,-20191.65679701535,-17701.48148462169,-13886.376199793685,2708.823315161025,-22157.44327706899,-153532.06104952708,385,2,4,0,2025-07-25 16:02:44,2025-07-25 14:02:44,-1.2841760856632938,4.907792980368825
50566-798,23.5,62.0,290,71.5,49.3526,8.1645,117.5,2.3,0,5,-34163.11753671529,-109567.61302643197,-20088.638139887717,-17701.48148462169,-13886.376199793685,2701.235574782423,-22157.44327706899,-153181.53122977927,385,2,3,0,2025-07-25 16:02:46,2025-07-25 14:02:46,-1.2841760856632938,4.907792980368825
50568-868,23.5,61.0,290,71.6,49.3527,8.1645,120.2,1.5,0,5,-25955.411368718305,-86603.9865461633,-15138.190865811006,-13416.335960403761,-10494.752826530848,3184.964860841985,-16877.623243843598,-119175.42743129325,385,2,3,0,2025-07-25 16:02:48,2025-07-25 14:02:49,-1.2841760856632938,3.907792980368825
50570-955,23.5,61.0,292,71.6,49.3527,8.1645,120.1,1.1,0,5,-25955.411368718305,-86977.27959162089,-15138.190865811006,-13416.335960403761,-10537.941109767602,3184.964860841985,-16826.787029253708,-119175.42743129325,384,3,3,0,2025-07-25 16:02:50,2025-07-25 14:02:51,-1.2841760856632938,3.907792980368825
50572-988,23.5,61.0,290,71.7,49.3527,8.1645,119.5,0.7,0,5,-26077.26776012074,-89217.0378643665,-15138.190865811006,-13375.925309920618,-10537.941109767602,3211.6545105138453,-16877.623243843598,-118903.33741432682,386,2,2,1,2025-07-25 16:02:52,2025-07-25 14:02:53,-1.2841760856632938,3.907792980368825
50575-038,23.5,61.0,289,71.7,49.3527,8.1645,119.8,0.7,0,5,-26320.980542925605,-88097.1587279937,-15138.190865811006,-13416.335960403761,-10494.752826530848,3193.861410732605,-16826.787029253708,-119175.42743129325,384,3,2,0,2025-07-25 16:02:55,2025-07-25 14:02:55,-1.2841760856632938,3.907792980368825
50577-096,23.5,61.0,289,71.7,49.3527,8.1645,119.2,0.1,0,5,-25955.411368718305,-86977.27959162089,-15138.190865811006,-13416.335960403761,-10537.941109767602,3184.964860841985,-16826.787029253708,-118903.33741432682,385,2,3,0,2025-07-25 16:02:57,2025-07-25 14:02:57,-1.2841760856632938,3.907792980368825
50579-267,23.6,61.0,289,71.7,49.3527,8.1645,120.4,0.6,0,5,-24117.297475567557,-81123.87410833211,-14063.920310933087,-12475.781147036801,-9789.616091319656,2954.650051245111,-15624.781269207584,-109913.09773308862,385,3,2,0,2025-07-25 16:02:59,2025-07-25 14:02:59,-1.1841760856632924,3.907792980368825
50581-298,23.6,61.0,289,71.8,49.3527,8.1645,122.1,0.6,0,5,-24004.599823812572,-80433.45815847396,-14063.920310933087,-12438.203492979463,-9749.494713896214,2946.3968388114654,-15624.781269207584,-109661.5803469717,384,2,3,0,2025-07-25 16:03:01,2025-07-25 14:03:01,-1.1841760856632924,3.907792980368825
50582-374,23.6,61.0,290,71.7,49.3527,8.1645,120.8,0.3,0,5,-24004.599823812572,-81123.87410833211,-14063.920310933087,-12438.203492979463,-9749.494713896214,2962.903263678756,-15671.986046455944,-110164.61511920554,385,2,2,0,2025-07-25 16:03:02,2025-07-25 14:03:03,-1.1841760856632924,3.907792980368825
50584-417,23.6,61.0,289,71.7,49.3527,8.1645,120.3,1.2,0,5,-24004.599823812572,-80433.45815847396,-14027.951205278525,-12475.781147036801,-9749.494713896214,2938.14362637782,-15624.781269207584,-109661.5803469717,384,2,3,0,2025-07-25 16:03:04,2025-07-25 14:03:05,-1.1841760856632924,3.907792980368825
50586-467,23.6,61.0,289,71.8,49.3526,8.1645,116.2,1.6,0,5,-24004.599823812572,-80433.45815847396,-14027.951205278525,-12475.781147036801,-9749.494713896214,2946.3968388114654,-15624.781269207584,-109913.09773308862,385,3,2,0,2025-07-25 16:03:06,2025-07-25 14:03:07,-1.1841760856632924,3.907792980368825
50588-526,23.6,61.0,288,71.8,49.3526,8.1645,112.0,1.2,0,5,-24117.297475567557,-81469.08208326118,-14027.951205278525,-12438.203492979463,-9749.494713896214,2962.903263678756,-15624.781269207584,-110164.61511920554,385,3,3,0,2025-07-25 16:03:08,2025-07-25 14:03:09,-1.1841760856632924,3.907792980368825
50590-697,23.6,61.0,287,71.9,49.3526,8.1645,109.7,0.6,0,5,-24004.599823812572,-80778.66613340304,-14063.920310933087,-12475.781147036801,-9749.494713896214,2946.3968388114654,-15577.57649195922,-109913.09773308862,383,2,2,0,2025-07-25 16:03:10,2025-07-25 14:03:11,-1.1841760856632924,3.907792980368825
50592-769,23.6,61.0,286,71.9,49.3526,8.1645,109.6,0.3,0,5,-23891.902172057584,-80778.66613340304,-14063.920310933087,-12475.781147036801,-9789.616091319656,2954.650051245111,-15624.781269207584,-109913.09773308862,385,2,2,0,2025-07-25 16:03:12,2025-07-25 14:03:14,-1.1841760856632924,3.907792980368825
50594-855,23.6,61.0,288,71.7,49.3526,8.1645,109.3,0.6,0,5,-24004.599823812572,-81123.87410833211,-14063.920310933087,-12475.781147036801,-9749.494713896214,2954.650051245111,-15671.986046455944,-109913.09773308862,384,2,2,0,2025-07-25 16:03:14,2025-07-25 14:03:16,-1.1841760856632924,3.907792980368825
50596-888,23.6,61.0,286,72.0,49.3526,8.1645,108.6,0.7,0,5,-24004.599823812572,-81123.87410833211,-14027.951205278525,-12475.781147036801,-9749.494713896214,2962.903263678756,-15671.986046455944,-110164.61511920554,385,2,2,0,2025-07-25 16:03:16,2025-07-25 14:03:18,-1.1841760856632924,3.907792980368825
50598-939,23.6,61.0,285,72.1,49.3526,8.1645,109.2,1.2,0,5,-24004.599823812572,-80778.66613340304,-14063.920310933087,-12513.358801094142,-9789.616091319656,2946.3968388114654,-15624.781269207584,-110164.61511920554,385,2,2,0,2025-07-25 16:03:18,2025-07-25 14:03:20,-1.1841760856632924,3.907792980368825
50600-996,23.6,61.0,286,72.1,49.3526,8.1645,108.8,1.5,0,5,-24117.297475567557,-80088.2501835449,-14063.920310933087,-12438.203492979463,-9789.616091319656,2938.14362637782,-15671.986046455944,-109913.09773308862,384,3,2,0,2025-07-25 16:03:20,2025-07-25 14:03:22,-1.1841760856632924,3.907792980368825
50603-168,23.6,61.0,282,72.5,49.3526,8.1645,110.1,1.8,0,5,-24004.599823812572,-80433.45815847396,-14063.920310933087,-12475.781147036801,-9789.616091319656,2946.3968388114654,-15671.986046455944,-109661.5803469717,384,3,3,0,2025-07-25 16:03:23,2025-07-25 14:03:24,-1.1841760856632924,3.907792980368825
50605-197,23.6,61.0,283,72.4,49.3526,8.1645,110.5,1.8,0,5,-23891.902172057584,-80433.45815847396,-14063.920310933087,-12475.781147036801,-9749.494713896214,2938.14362637782,-15624.781269207584,-109661.5803469717,383,2,3,0,2025-07-25 16:03:25,2025-07-25 14:03:26,-1.1841760856632924,3.907792980368825
50607-277,23.6,61.0,278,72.9,49.3526,8.1645,111.0,1.0,0,5,-24004.599823812572,-81814.29005819026,-14027.951205278525,-12438.203492979463,-9749.494713896214,2954.650051245111,-15624.781269207584,-109661.5803469717,384,4,3,0,2025-07-25 16:03:27,2025-07-25 14:03:28,-1.1841760856632924,3.907792980368825
50609-318,23.6,61.0,276,73.1,49.3526,8.1645,111.3,0.6,0,5,-24004.599823812572,-81469.08208326118,-14063.920310933087,-12475.781147036801,-9709.373336472774,2954.650051245111,-15624.781269207584,-109913.09773308862,385,3,2,0,2025-07-25 16:03:29,2025-07-25 14:03:30,-1.1841760856632924,3.907792980368825
50612-367,23.6,61.0,276,73.0,49.3526,8.1645,111.8,0.2,0,4,-24004.599823812572,-80778.66613340304,-14027.951205278525,-12438.203492979463,-9749.494713896214,2938.14362637782,-15624.781269207584,-109661.5803469717,384,2,3,0,2025-07-25 16:03:32,2025-07-25 14:03:32,-1.1841760856632924,3.907792980368825
50614-425,23.6,61.0,276,73.1,49.3526,8.1645,112.0,0.3,0,4,-24117.297475567557,-82504.70600804841,-14063.920310933087,-12513.358801094142,-9789.616091319656,2971.156476112402,-15671.986046455944,-109913.09773308862,385,2,2,0,2025-07-25 16:03:34,2025-07-25 14:03:34,-1.1841760856632924,3.907792980368825
50616-598,23.6,61.0,274,73.2,49.3526,8.1645,112.8,0.1,0,4,-24004.599823812572,-82159.49803311934,-14027.951205278525,-12475.781147036801,-9789.616091319656,2954.650051245111,-15624.781269207584,-109661.5803469717,384,2,3,0,2025-07-25 16:03:36,2025-07-25 14:03:36,-1.1841760856632924,3.907792980368825
50618-722,23.6,61.0,273,73.2,49.3526,8.1645,113.8,0.1,0,5,-24004.599823812572,-81814.29005819026,-14063.920310933087,-12475.781147036801,-9749.494713896214,2946.3968388114654,-15671.986046455944,-110164.61511920554,385,2,2,0,2025-07-25 16:03:38,2025-07-25 14:03:39,-1.1841760856632924,3.907792980368825
50620-756,23.6,61.0,273,73.3,49.3526,8.1645,114.1,0.2,0,5,-24004.599823812572,-81123.87410833211,-14099.889416587648,-12475.781147036801,-9789.616091319656,2946.3968388114654,-15624.781269207584,-109913.09773308862,385,4,2,0,2025-07-25 16:03:40,2025-07-25 14:03:41,-1.1841760856632924,3.907792980368825
50622-788,23.6,61.0,279,72.7,49.3526,8.1645,113.2,1.9,0,5,-24004.599823812572,-81123.87410833211,-14063.920310933087,-12475.781147036801,-9749.494713896214,2938.14362637782,-15624.781269207584,-109661.5803469717,385,2,2,0,2025-07-25 16:03:42,2025-07-25 14:03:43,-1.1841760856632924,3.907792980368825
50624-839,23.7,61.0,277,72.9,49.3526,8.1645,115.0,1.1,0,5,-22053.7882789069,-74841.00543852893,-12989.649756055207,-11535.226333669874,-9041.291072871736,2716.725366671574,-14422.775509161502,-100922.85805185074,384,2,2,0,2025-07-25 16:03:44,2025-07-25 14:03:45,-1.0841760856632945,3.907792980368825
50626-896,23.7,61.0,272,73.4,49.3526,8.1645,114.7,0.6,0,5,-21950.24936679936,-72938.26801212564,-12989.649756055207,-11535.226333669874,-9004.236601261608,2693.8957417415613,-14422.775509161502,-101153.80280711813,386,3,3,0,2025-07-25 16:03:46,2025-07-25 14:03:47,-1.0841760856632945,3.907792980368825
50628-066,23.7,61.0,273,73.3,49.3526,8.1645,114.9,0.8,0,5,-22053.7882789069,-73572.51382092673,-12989.649756055207,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14466.348849068336,-101153.80280711813,385,2,2,1,2025-07-25 16:03:48,2025-07-25 14:03:49,-1.0841760856632945,3.907792980368825
50631-097,23.7,61.0,271,73.5,49.3526,8.1645,116.2,0.8,0,5,-21950.24936679936,-73572.51382092673,-12956.42814542591,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100691.91329658336,384,2,2,0,2025-07-25 16:03:51,2025-07-25 14:03:51,-1.0841760856632945,3.907792980368825
50633-174,23.7,61.0,272,73.4,49.3526,8.1646,117.0,1.0,0,5,-21950.24936679936,-73889.63672532728,-12956.42814542591,-11535.226333669874,-8967.182129651477,2709.115491694903,-14422.775509161502,-100691.91329658336,384,3,3,0,2025-07-25 16:03:53,2025-07-25 14:03:53,-1.0841760856632945,3.907792980368825
50635-215,23.7,61.0,270,73.5,49.3526,8.1646,119.6,0.4,0,5,-21950.24936679936,-73255.39091652617,-12989.649756055207,-11535.226333669874,-9004.236601261608,2693.8957417415613,-14466.348849068336,-100922.85805185074,384,2,2,0,2025-07-25 16:03:55,2025-07-25 14:03:55,-1.0841760856632945,3.907792980368825
50637-267,23.7,61.0,271,73.5,49.3526,8.1646,122.5,2.4,0,5,-22053.7882789069,-73572.51382092673,-12956.42814542591,-11500.48167603834,-9004.236601261608,2693.8957417415613,-14422.775509161502,-100691.91329658336,384,2,2,0,2025-07-25 16:03:57,2025-07-25 14:03:57,-1.0841760856632945,3.907792980368825
50639-325,23.7,61.0,270,73.6,49.3526,8.1646,124.1,2.3,0,5,-22053.7882789069,-73572.51382092673,-12956.42814542591,-11535.226333669874,-9004.236601261608,2693.8957417415613,-14422.775509161502,-100460.96854131595,384,3,2,0,2025-07-25 16:03:59,2025-07-25 14:03:59,-1.0841760856632945,3.907792980368825
50641-497,23.7,61.0,270,73.6,49.3527,8.1646,125.7,2.9,0,5,-21950.24936679936,-74206.75962972782,-12956.42814542591,-11500.48167603834,-9041.291072871736,2709.115491694903,-14466.348849068336,-100691.91329658336,384,2,2,0,2025-07-25 16:04:01,2025-07-25 14:04:01,-1.0841760856632945,3.907792980368825
50642-567,23.7,61.0,270,73.5,49.3527,8.1646,128.0,3.0,353,5,-21950.24936679936,-74523.88253412837,-12956.42814542591,-11535.226333669874,-9041.291072871736,2731.9451166249164,-14466.348849068336,-100922.85805185074,384,4,5,0,2025-07-25 16:04:02,2025-07-25 14:04:04,-1.0841760856632945,3.907792980368825
50644-653,23.7,61.0,269,73.6,49.3527,8.1646,128.9,3.8,0,5,-21950.24936679936,-73572.51382092673,-12956.42814542591,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100922.85805185074,384,3,2,0,2025-07-25 16:04:04,2025-07-25 14:04:06,-1.0841760856632945,3.907792980368825
50646-685,23.7,61.0,270,73.6,49.3527,8.1646,130.4,1.6,0,5,-21950.24936679936,-73572.51382092673,-12956.42814542591,-11535.226333669874,-9004.236601261608,2693.8957417415613,-14422.775509161502,-100691.91329658336,384,3,2,0,2025-07-25 16:04:06,2025-07-25 14:04:08,-1.0841760856632945,3.907792980368825
50648-735,23.7,61.0,268,73.7,49.3527,8.1646,130.9,0.6,0,5,-22053.7882789069,-74523.88253412837,-13022.871366684505,-11535.226333669874,-9041.291072871736,2716.725366671574,-14466.348849068336,-100922.85805185074,385,3,2,0,2025-07-25 16:04:08,2025-07-25 14:04:10,-1.0841760856632945,3.907792980368825
50650-794,23.7,61.0,270,73.6,49.3527,8.1646,131.5,3.3,0,4,-21950.24936679936,-74206.75962972782,-12989.649756055207,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100691.91329658336,385,3,3,0,2025-07-25 16:04:10,2025-07-25 14:04:12,-1.0841760856632945,3.907792980368825
50652-965,23.7,61.0,267,73.9,49.3527,8.1646,130.6,2.0,0,5,-21950.24936679936,-73572.51382092673,-12956.42814542591,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14466.348849068336,-100922.85805185074,383,3,3,0,2025-07-25 16:04:12,2025-07-25 14:04:14,-1.0841760856632945,3.907792980368825
50654-995,23.7,61.0,267,73.9,49.3527,8.1646,129.7,0.7,0,5,-22053.7882789069,-73889.63672532728,-12956.42814542591,-11500.48167603834,-9004.236601261608,2701.5056167182324,-14379.20216925467,-100691.91329658336,384,2,2,0,2025-07-25 16:04:14,2025-07-25 14:04:16,-1.0841760856632945,3.907792980368825
50656-074,23.7,61.0,267,73.9,49.3527,8.1646,128.5,0.9,0,5,-22053.7882789069,-74206.75962972782,-12956.42814542591,-11535.226333669874,-9004.236601261608,2693.8957417415613,-14466.348849068336,-100922.85805185074,385,2,2,0,2025-07-25 16:04:16,2025-07-25 14:04:18,-1.0841760856632945,3.907792980368825
50658-114,23.7,61.0,267,73.9,49.3527,8.1646,127.6,0.4,0,5,-21950.24936679936,-73889.63672532728,-12956.42814542591,-11500.48167603834,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100691.91329658336,384,2,2,1,2025-07-25 16:04:18,2025-07-25 14:04:20,-1.0841760856632945,3.907792980368825
50660-165,23.7,61.0,266,74.0,49.3527,8.1646,127.0,1.0,0,5,-21950.24936679936,-73889.63672532728,-12956.42814542591,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100691.91329658336,384,2,2,0,2025-07-25 16:04:20,2025-07-25 14:04:22,-1.0841760856632945,3.907792980368825
50662-223,23.7,61.0,268,73.7,49.3527,8.1646,126.5,0.3,0,5,-21846.710454691813,-74206.75962972782,-12956.42814542591,-11500.48167603834,-9004.236601261608,2709.115491694903,-14422.775509161502,-100691.91329658336,384,2,2,0,2025-07-25 16:04:22,2025-07-25 14:04:24,-1.0841760856632945,3.907792980368825
50665-393,23.7,61.0,266,74.0,49.3527,8.1646,125.3,1.0,0,5,-21950.24936679936,-73889.63672532728,-12923.206534796613,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14422.775509161502,-100691.91329658336,384,2,2,0,2025-07-25 16:04:25,2025-07-25 14:04:26,-1.0841760856632945,3.907792980368825
50667-445,23.7,61.0,267,74.0,49.3527,8.1646,123.5,0.6,0,5,-21846.710454691813,-73889.63672532728,-12923.206534796613,-11465.737018406804,-8967.182129651477,2701.5056167182324,-14379.20216925467,-100460.96854131595,383,2,3,0,2025-07-25 16:04:27,2025-07-25 14:04:28,-1.0841760856632945,3.907792980368825
50669-604,23.7,61.0,266,74.0,49.3527,8.1646,122.9,0.6,0,5,-21950.24936679936,-74206.75962972782,-12956.42814542591,-11535.226333669874,-8967.182129651477,2701.5056167182324,-14422.775509161502,-100691.91329658336,383,2,2,0,2025-07-25 16:04:29,2025-07-25 14:04:31,-1.0841760856632945,3.907792980368825
50672-565,23.7,61.0,266,74.0,49.3527,8.1646,123.2,0.1,0,5,-21846.710454691813,-74206.75962972782,-12956.42814542591,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14379.20216925467,-100460.96854131595,383,3,2,0,2025-07-25 16:04:32,2025-07-25 14:04:33,-1.0841760856632945,3.907792980368825
50674-687,23.7,61.0,265,74.1,49.3527,8.1646,124.0,1.0,0,5,-21846.710454691813,-73889.63672532728,-12956.42814542591,-11500.48167603834,-9004.236601261608,2701.5056167182324,-14379.20216925467,-100460.96854131595,383,3,2,0,2025-07-25 16:04:34,2025-07-25 14:04:35,-1.0841760856632945,3.907792980368825
50676-693,23.7,61.0,264,74.1,49.3527,8.1646,123.7,0.1,0,5,-21950.24936679936,-74523.88253412837,-12989.649756055207,-11535.226333669874,-9004.236601261608,2701.5056167182324,-14466.348849068336,-100460.96854131595,383,2,3,0,2025-07-25 16:04:36,2025-07-25 14:04:37,-1.0841760856632945,3.907792980368825
50678-864,23.8,60.0,265,74.2,49.3527,8.1646,123.5,0.1,0,5,-13616.876910790983,-48956.94375147989,-7957.898219858569,-7189.039696812507,-5589.897573210916,2836.9522027494436,-9005.196325842224,-65130.261748434044,383,2,3,1,2025-07-25 16:04:38,2025-07-25 14:04:39,-0.9841760856632931,2.907792980368825
50680-916,23.8,60.0,265,74.1,49.3526,8.1646,123.4,0.2,0,5,-13681.411872453498,-48747.72604314024,-7978.303087088975,-7210.758849975082,-5589.897573210916,2828.9607880938115,-9032.484799556896,-65279.98648808562,384,3,2,0,2025-07-25 16:04:40,2025-07-25 14:04:41,-0.9841760856632931,2.907792980368825
50682-973,23.8,60.0,264,74.2,49.3526,8.1646,123.7,0.9,0,5,-13616.876910790983,-48956.94375147989,-7957.898219858569,-7189.039696812507,-5566.893879493998,2836.9522027494436,-9032.484799556896,-65279.98648808562,383,2,3,0,2025-07-25 16:04:42,2025-07-25 14:04:43,-0.9841760856632931,2.907792980368825
50684-013,23.8,60.0,264,74.2,49.3526,8.1646,124.4,0.6,0,5,-13616.876910790983,-48747.72604314024,-7957.898219858569,-7189.039696812507,-5566.893879493998,2828.9607880938115,-9032.484799556896,-65130.261748434044,383,2,2,0,2025-07-25 16:04:44,2025-07-25 14:04:45,-0.9841760856632931,2.907792980368825
50686-063,23.8,60.0,264,74.1,49.3526,8.1646,125.9,0.3,0,5,-13681.411872453498,-48956.94375147989,-7978.303087088975,-7210.758849975082,-5566.893879493998,2836.9522027494436,-9032.484799556896,-65130.261748434044,382,2,3,0,2025-07-25 16:04:46,2025-07-25 14:04:47,-0.9841760856632931,2.907792980368825
