GPS_Lat|GPS_Lon|Street
49,3499|8,1257|
49,3499|8,1603|
49,3499|8,1323|
49,3499|8,1289|
49,3499|8,1284|
49,3499|8,1265|
49,3499|8,1263|
49,3499|8,1261|
49,3499|8,1259|
49,3499|8,1443|
49,3499|8,1605|
49,3499|8,176|
49,3499|8,1328|
49,3499|8,1326|
49,3499|8,1287|
49,3499|8,1285|
49,3499|8,1266|
49,3499|8,1442|
49,3499|8,1331|
49,3499|8,1256|
49,3499|8,1254|
49,3499|8,144|
49,3499|8,1676|
49,3499|8,1444|
49,3499|8,138|
49,3499|8,1678|
49,3499|8,1587|
49,3499|8,1565|
49,3499|8,1566|
49,3499|8,1178|
49,3499|8,1333|
49,35|8,1677|
49,35|8,1676|
49,35|8,1734|
49,35|8,1323|
49,35|8,132|
49,35|8,1318|
49,35|8,1292|
49,35|8,129|
49,35|8,1255|
49,35|8,1253|
49,35|8,1251|
49,35|8,1248|
49,35|8,1245|
49,35|8,1242|
49,35|8,1438|
49,35|8,1605|
49,35|8,1641|
49,35|8,1675|
49,35|8,1313|
49,35|8,1297|
49,35|8,1294|
49,35|8,1158|
49,35|8,1735|
49,35|8,1324|
49,35|8,1319|
49,35|8,1291|
49,35|8,1289|
49,35|8,1254|
49,35|8,1249|
49,35|8,1246|
49,35|8,1244|
49,35|8,1241|
49,35|8,1604|
49,35|8,176|
49,35|8,1316|
49,35|8,1252|
49,35|8,1247|
49,35|8,1243|
49,35|8,144|
49,35|8,1321|
49,35|8,1317|
49,35|8,1315|
49,35|8,1296|
49,35|8,125|
49,35|8,1157|
49,35|8,1439|
49,35|8,1761|
49,35|8,1298|
49,35|8,1295|
49,35|8,1293|
49,35|8,1159|
49,35|8,1606|
49,35|8,1314|
49,35|8,1312|
49,35|8,131|
49,35|8,1259|
49,35|8,1257|
49,35|8,1433|
49,35|8,1434|
49,35|8,1435|
49,35|8,1436|
49,35|8,1437|
49,35|8,1442|
49,35|8,1381|
49,35|8,138|
49,35|1,143|
49,35|8,1588|
49,35|8,152|
49,35|8,1177|
49,35|8,1176|
49,35|8,1322|
49,35|8,1325|
49,3501|8,1642|
49,3501|8,1675|
49,3501|8,1316|
49,3501|8,1313|
49,3501|8,1311|
49,3501|8,1308|
49,3501|8,1299|
49,3501|8,1297|
49,3501|8,1295|
49,3501|8,124|
49,3501|8,1239|
49,3501|8,1158|
49,3501|8,1157|
49,3501|8,1436|
49,3501|8,1674|
49,3501|8,1672|
49,3501|8,1733|
49,3501|8,1309|
49,3501|8,1306|
49,3501|8,1304|
49,3501|8,1302|
49,3501|8,1246|
49,3501|8,1243|
49,3501|8,1437|
49,3501|8,1605|
49,3501|8,1587|
49,3501|8,1731|
49,3501|8,1317|
49,3501|8,1314|
49,3501|8,1312|
49,3501|8,131|
49,3501|8,1307|
49,3501|8,1305|
49,3501|8,1301|
49,3501|8,1296|
49,3501|8,1673|
49,3501|8,1303|
49,3501|8,1435|
49,3501|8,176|
49,3501|8,1156|
49,3501|8,13|
49,3501|8,1606|
49,3501|8,1298|
49,3501|8,1252|
49,3501|8,1248|
49,3501|8,1245|
49,3501|8,1431|
49,3501|8,1432|
49,3501|8,1433|
49,3501|8,1439|
49,3501|8,1381|
49,3501|8,1238|
49,3501|8,138|
49,3501|8,1676|
49,3501|8,1588|
49,3501|8,1565|
49,3501|8,152|
49,3501|8,1566|
49,3501|8,1174|
49,3501|8,1175|
49,3501|8,125|
49,3501|8,1761|
49,3502|8,1642|
49,3502|8,1672|
49,3502|8,1671|
49,3502|8,1732|
49,3502|8,1306|
49,3502|8,1304|
49,3502|8,1302|
49,3502|8,1237|
49,3502|8,1156|
49,3502|8,1606|
49,3502|8,1641|
49,3502|8,1731|
49,3502|8,1238|
49,3502|8,1155|
49,3502|8,1434|
49,3502|8,1435|
49,3502|8,1587|
49,3502|8,173|
49,3502|8,1673|
49,3502|8,167|
49,3502|8,1303|
49,3502|8,1605|
49,3502|8,176|
49,3502|8,1433|
49,3502|8,1204|
49,3502|8,1201|
49,3502|8,1211|
49,3502|8,1213|
49,3502|8,1432|
49,3502|8,1607|
49,3502|8,1761|
49,3502|8,1214|
49,3502|8,1239|
49,3502|8,1431|
49,3502|8,1382|
49,3502|8,1381|
49,3502|8,1157|
49,3502|8,138|
49,3502|8,1589|
49,3502|8,1566|
49,3502|8,152|
49,3502|8,1567|
49,3502|8,1307|
49,3502|8,1172|
49,3502|8,1173|
49,3502|8,1674|
49,3503|8,167|
49,3503|8,173|
49,3503|8,1237|
49,3503|8,1214|
49,3503|8,1208|
49,3503|8,1206|
49,3503|8,1203|
49,3503|8,1201|
49,3503|8,1199|
49,3503|8,1196|
49,3503|8,1194|
49,3503|8,1192|
49,3503|8,119|
49,3503|8,1188|
49,3503|8,1154|
49,3503|8,1197|
49,3503|8,1205|
49,3503|8,1207|
49,3503|8,121|
49,3503|8,1215|
49,3503|8,1432|
49,3503|8,1729|
49,3503|8,1213|
49,3503|8,12|
49,3503|8,1198|
49,3503|8,1195|
49,3503|8,1193|
49,3503|8,1187|
49,3503|8,1184|
49,3503|8,1178|
49,3503|8,1175|
49,3503|8,1173|
49,3503|8,1204|
49,3503|8,1212|
49,3503|8,1216|
49,3503|8,1431|
49,3503|8,1606|
49,3503|8,1587|
49,3503|8,1728|
49,3503|8,1642|
49,3503|8,1202|
49,3503|8,176|
49,3503|8,1607|
49,3503|8,1217|
49,3503|8,1191|
49,3503|8,1186|
49,3503|8,1182|
49,3503|8,1209|
49,3503|8,1211|
49,3503|8,1189|
49,3503|8,1185|
49,3503|8,1155|
49,3503|8,1153|
49,3503|8,118|
49,3503|8,1161|
49,3503|8,143|
49,3503|8,1177|
49,3503|8,1167|
49,3503|8,1166|
49,3503|8,1164|
49,3503|8,1162|
49,3503|8,1183|
49,3503|8,1181|
49,3503|8,1179|
49,3503|8,1176|
49,3503|8,1174|
49,3503|8,1172|
49,3503|8,117|
49,3503|8,1168|
49,3503|8,1163|
49,3503|8,1165|
49,3503|8,1381|
49,3503|8,138|
49,3503|8,1671|
49,3503|8,1589|
49,3503|8,1567|
49,3503|8,1313|
49,3503|8,1312|
49,3503|8,131|
49,3503|8,1309|
49,3503|8,1308|
49,3503|8,1307|
49,3503|8,1238|
49,3503|8,1171|
49,3503|8,1169|
49,3503|8,1159|
49,3503|8,1433|
49,3504|8,167|
49,3504|8,1727|
49,3504|8,1235|
49,3504|8,1216|
49,3504|8,1185|
49,3504|8,1183|
49,3504|8,1181|
49,3504|8,1178|
49,3504|8,1175|
49,3504|8,1173|
49,3504|8,1171|
49,3504|8,1168|
49,3504|8,1166|
49,3504|8,1164|
49,3504|8,1162|
49,3504|8,116|
49,3504|8,1158|
49,3504|8,1152|
49,3504|8,1157|
49,3504|8,1159|
49,3504|8,1169|
49,3504|8,1177|
49,3504|8,1179|
49,3504|8,1188|
49,3504|8,119|
49,3504|8,1217|
49,3504|8,1428|
49,3504|8,143|
49,3504|8,1607|
49,3504|8,1608|
49,3504|8,1642|
49,3504|8,1236|
49,3504|8,117|
49,3504|8,1167|
49,3504|8,1172|
49,3504|8,1174|
49,3504|8,1184|
49,3504|8,1186|
49,3504|8,1189|
49,3504|8,1192|
49,3504|8,1218|
49,3504|8,1429|
49,3504|8,1588|
49,3504|8,1726|
49,3504|8,1643|
49,3504|8,118|
49,3504|8,1176|
49,3504|8,1165|
49,3504|8,1163|
49,3504|8,1161|
49,3504|8,1151|
49,3504|8,1153|
49,3504|8,1187|
49,3504|8,1191|
49,3504|8,1237|
49,3504|8,1156|
49,3504|8,1182|
49,3504|8,1761|
49,3504|8,1154|
49,3504|8,1427|
49,3504|8,1669|
49,3504|8,176|
49,3504|8,121|
49,3504|8,1208|
49,3504|8,1155|
49,3504|8,1431|
49,3504|8,1606|
49,3504|8,1381|
49,3504|8,1671|
49,3504|8,1568|
49,3504|8,1313|
49,3504|8,1314|
49,3504|8,1193|
49,3504|8,1195|
49,3504|8,1197|
49,3504|8,12|
49,3504|8,1202|
49,3504|8,1204|
49,3504|8,1207|
49,3504|8,1209|
49,3504|8,1212|
49,3504|8,1214|
49,3504|8,1566|
49,3504|8,1206|
49,3504|8,1725|
49,3505|8,1643|
49,3505|8,167|
49,3505|8,1725|
49,3505|8,1233|
49,3505|8,1218|
49,3505|8,1156|
49,3505|8,115|
49,3505|8,1149|
49,3505|8,1154|
49,3505|8,1219|
49,3505|8,1426|
49,3505|8,1608|
49,3505|8,1231|
49,3505|8,1155|
49,3505|8,1153|
49,3505|8,1157|
49,3505|8,1588|
49,3505|8,1723|
49,3505|8,1234|
49,3505|8,1759|
49,3505|8,1232|
49,3505|8,176|
49,3505|8,1607|
49,3505|8,1235|
49,3505|8,1423|
49,3505|8,1425|
49,3505|8,1427|
49,3505|8,1236|
49,3505|8,1429|
49,3505|8,1383|
49,3505|8,1385|
49,3505|8,1387|
49,3505|8,139|
49,3505|8,1392|
49,3505|8,1393|
49,3505|8,1395|
49,3505|8,14|
49,3505|8,1401|
49,3505|8,1403|
49,3505|8,1406|
49,3505|8,1407|
49,3505|8,1408|
49,3505|8,1381|
49,3505|8,1589|
49,3505|8,1567|
49,3505|8,1642|
49,3505|8,1313|
49,3505|8,1404|
49,3505|8,1398|
49,3505|8,1396|
49,3505|8,1394|
49,3506|8,1643|
49,3506|8,167|
49,3506|8,1669|
49,3506|8,1722|
49,3506|8,1229|
49,3506|8,1227|
49,3506|8,1219|
49,3506|8,1154|
49,3506|8,1152|
49,3506|8,1149|
49,3506|8,122|
49,3506|8,1421|
49,3506|8,1422|
49,3506|8,1608|
49,3506|8,1642|
49,3506|8,1723|
49,3506|8,1225|
49,3506|8,1151|
49,3506|8,1148|
49,3506|8,142|
49,3506|8,1423|
49,3506|8,1724|
49,3506|8,1231|
49,3506|8,1153|
49,3506|8,115|
49,3506|8,1757|
49,3506|8,1759|
49,3506|8,123|
49,3506|8,1758|
49,3506|8,1233|
49,3506|8,1221|
49,3506|8,1609|
49,3506|8,1424|
49,3506|8,1607|
49,3506|8,1234|
49,3506|8,1232|
49,3506|8,1425|
49,3506|8,1408|
49,3506|8,1382|
49,3506|8,1419|
49,3506|8,1671|
49,3506|8,159|
49,3506|8,1568|
49,3506|8,1312|
49,3506|8,1228|
49,3507|8,1643|
49,3507|8,1669|
49,3507|8,167|
49,3507|8,1225|
49,3507|8,1223|
49,3507|8,1222|
49,3507|8,1221|
49,3507|8,122|
49,3507|8,115|
49,3507|8,1417|
49,3507|8,1419|
49,3507|8,1609|
49,3507|8,1652|
49,3507|8,1649|
49,3507|8,1646|
49,3507|8,1721|
49,3507|8,1148|
49,3507|8,1147|
49,3507|8,1146|
49,3507|8,1145|
49,3507|8,1219|
49,3507|8,1418|
49,3507|8,1589|
49,3507|8,1722|
49,3507|8,172|
49,3507|8,1608|
49,3507|8,1754|
49,3507|8,1755|
49,3507|8,1756|
49,3507|8,1226|
49,3507|8,1224|
49,3507|8,1416|
49,3507|8,1757|
49,3507|8,1228|
49,3507|8,1753|
49,3507|8,1422|
49,3507|8,123|
49,3507|8,1149|
49,3507|8,1227|
49,3507|8,1384|
49,3507|8,159|
49,3507|8,1567|
49,3507|8,1642|
49,3507|8,1568|
49,3507|8,1271|
49,3507|8,1312|
49,3507|8,1644|
49,3508|8,1644|
49,3508|8,1672|
49,3508|8,1674|
49,3508|8,1676|
49,3508|8,168|
49,3508|8,1682|
49,3508|8,1685|
49,3508|8,1687|
49,3508|8,169|
49,3508|8,1693|
49,3508|8,1696|
49,3508|8,1698|
49,3508|8,1701|
49,3508|8,1704|
49,3508|8,172|
49,3508|8,122|
49,3508|8,1218|
49,3508|8,1216|
49,3508|8,1214|
49,3508|8,1414|
49,3508|8,1415|
49,3508|8,1692|
49,3508|8,1695|
49,3508|8,1705|
49,3508|8,1706|
49,3508|8,1703|
49,3508|8,1679|
49,3508|8,1673|
49,3508|8,1667|
49,3508|8,1664|
49,3508|8,1661|
49,3508|8,1658|
49,3508|8,1655|
49,3508|8,167|
49,3508|8,1677|
49,3508|8,1694|
49,3508|8,1697|
49,3508|8,17|
49,3508|8,1708|
49,3508|8,1719|
49,3508|8,1145|
49,3508|8,1144|
49,3508|8,1212|
49,3508|8,121|
49,3508|8,1609|
49,3508|8,1589|
49,3508|8,1684|
49,3508|8,1681|
49,3508|8,1678|
49,3508|8,1675|
49,3508|8,1669|
49,3508|8,1649|
49,3508|8,1647|
49,3508|8,1645|
49,3508|8,1702|
49,3508|8,1219|
49,3508|8,1217|
49,3508|8,1643|
49,3508|8,1642|
49,3508|8,1639|
49,3508|8,1686|
49,3508|8,1689|
49,3508|8,1751|
49,3508|8,164|
49,3508|8,1638|
49,3508|8,1671|
49,3508|8,1683|
49,3508|8,1688|
49,3508|8,1691|
49,3508|8,1752|
49,3508|8,1215|
49,3508|8,1213|
49,3508|8,1211|
49,3508|8,1635|
49,3508|8,1753|
49,3508|8,1668|
49,3508|8,1666|
49,3508|8,166|
49,3508|8,1657|
49,3508|8,1652|
49,3508|8,161|
49,3508|8,1707|
49,3508|8,1754|
49,3508|8,1412|
49,3508|8,175|
49,3508|8,1416|
49,3508|8,1418|
49,3508|8,1608|
49,3508|8,1409|
49,3508|8,1272|
49,3508|8,1269|
49,3508|8,1267|
49,3508|8,1264|
49,3508|8,1261|
49,3508|8,1258|
49,3508|8,1253|
49,3508|8,1385|
49,3508|8,1413|
49,3508|8,159|
49,3508|8,1569|
49,3508|8,127|
49,3508|8,1221|
49,3508|8,1254|
49,3508|8,1257|
49,3508|8,126|
49,3508|8,1263|
49,3508|8,1266|
49,3508|8,142|
49,3508|8,1663|
49,3508|8,1699|
49,3509|8,1644|
49,3509|8,1707|
49,3509|8,171|
49,3509|8,1718|
49,3509|8,1212|
49,3509|8,1208|
49,3509|8,1412|
49,3509|8,161|
49,3509|8,1667|
49,3509|8,1668|
49,3509|8,1669|
49,3509|8,1673|
49,3509|8,1676|
49,3509|8,1679|
49,3509|8,1683|
49,3509|8,1686|
49,3509|8,1709|
49,3509|8,1643|
49,3509|8,1711|
49,3509|8,1717|
49,3509|8,1205|
49,3509|8,1411|
49,3509|8,1413|
49,3509|8,1589|
49,3509|8,1671|
49,3509|8,1674|
49,3509|8,1682|
49,3509|8,1689|
49,3509|8,1692|
49,3509|8,1695|
49,3509|8,1698|
49,3509|8,1701|
49,3509|8,1704|
49,3509|8,1719|
49,3509|8,1708|
49,3509|8,121|
49,3509|8,1637|
49,3509|8,1635|
49,3509|8,1632|
49,3509|8,163|
49,3509|8,1627|
49,3509|8,1748|
49,3509|8,1636|
49,3509|8,1634|
49,3509|8,1706|
49,3509|8,1749|
49,3509|8,1209|
49,3509|8,1207|
49,3509|8,175|
49,3509|8,1211|
49,3509|8,1609|
49,3509|8,167|
49,3509|8,1672|
49,3509|8,1675|
49,3509|8,1678|
49,3509|8,1684|
49,3509|8,1688|
49,3509|8,1691|
49,3509|8,1693|
49,3509|8,1696|
49,3509|8,1699|
49,3509|8,1702|
49,3509|8,1705|
49,3509|8,1629|
49,3509|8,1633|
49,3509|8,1628|
49,3509|8,1747|
49,3509|8,1414|
49,3509|8,1418|
49,3509|8,1409|
49,3509|8,125|
49,3509|8,1246|
49,3509|8,1243|
49,3509|8,1387|
49,3509|8,159|
49,3509|8,1568|
49,3509|8,1507|
49,3509|8,1509|
49,3509|8,1277|
49,3509|8,1274|
49,3509|8,1312|
49,3509|8,1206|
49,3509|8,1244|
49,3509|8,1272|
49,3509|8,1247|
49,3509|8,1681|
49,351|8,1644|
49,351|8,1712|
49,351|8,1716|
49,351|8,1206|
49,351|8,1204|
49,351|8,1203|
49,351|8,141|
49,351|8,161|
49,351|8,1611|
49,351|8,1616|
49,351|8,1618|
49,351|8,1666|
49,351|8,1713|
49,351|8,1715|
49,351|8,1201|
49,351|8,1409|
49,351|8,1609|
49,351|8,1619|
49,351|8,159|
49,351|8,1667|
49,351|8,1717|
49,351|8,1205|
49,351|8,1202|
49,351|8,1624|
49,351|8,1622|
49,351|8,1714|
49,351|8,1745|
49,351|8,1625|
49,351|8,1623|
49,351|8,162|
49,351|8,1746|
49,351|8,1621|
49,351|8,1711|
49,351|8,1747|
49,351|8,1411|
49,351|8,1412|
49,351|8,1615|
49,351|8,1415|
49,351|8,1612|
49,351|8,1614|
49,351|8,128|
49,351|8,1277|
49,351|8,1241|
49,351|8,124|
49,351|8,1388|
49,351|8,1407|
49,351|8,1617|
49,351|8,1591|
49,351|8,1568|
49,351|8,1503|
49,351|8,1505|
49,351|8,1642|
49,351|8,1569|
49,351|8,1279|
49,351|8,1275|
49,351|8,1312|
49,351|8,1237|
49,351|8,1276|
49,3511|8,1645|
49,3511|8,1201|
49,3511|8,1199|
49,3511|8,1197|
49,3511|8,1409|
49,3511|8,1612|
49,3511|8,1614|
49,3511|8,1619|
49,3511|8,1667|
49,3511|8,1715|
49,3511|8,1714|
49,3511|8,1644|
49,3511|8,1198|
49,3511|8,1196|
49,3511|8,1273|
49,3511|8,1274|
49,3511|8,161|
49,3511|8,159|
49,3511|8,1611|
49,3511|8,1613|
49,3511|8,162|
49,3511|8,1666|
49,3511|8,12|
49,3511|8,1717|
49,3511|8,1618|
49,3511|8,1615|
49,3511|8,1716|
49,3511|8,1743|
49,3511|8,1616|
49,3511|8,1744|
49,3511|8,141|
49,3511|8,1275|
49,3511|8,1617|
49,3511|8,174|
49,3511|8,1742|
49,3511|8,1411|
49,3511|8,1412|
49,3511|8,1283|
49,3511|8,1238|
49,3511|8,139|
49,3511|8,1402|
49,3511|8,1403|
49,3511|8,1405|
49,3511|8,1609|
49,3511|8,1591|
49,3511|8,1498|
49,3511|8,15|
49,3511|8,1643|
49,3511|8,1282|
49,3511|8,128|
49,3511|8,1312|
49,3511|8,1234|
49,3511|8,1279|
49,3511|8,1502|
49,3511|8,1195|
49,3512|8,1195|
49,3512|8,1193|
49,3512|8,1274|
49,3512|8,1276|
49,3512|8,1409|
49,3512|8,1619|
49,3512|8,1666|
49,3512|8,1717|
49,3512|8,1644|
49,3512|8,1194|
49,3512|8,1272|
49,3512|8,1275|
49,3512|8,1408|
49,3512|8,159|
49,3512|8,1604|
49,3512|8,1606|
49,3512|8,1608|
49,3512|8,1621|
49,3512|8,1645|
49,3512|8,1719|
49,3512|8,1738|
49,3512|8,1741|
49,3512|8,1191|
49,3512|8,1273|
49,3512|8,162|
49,3512|8,1739|
49,3512|8,1192|
49,3512|8,141|
49,3512|8,172|
49,3512|8,174|
49,3512|8,1737|
49,3512|8,119|
49,3512|8,1285|
49,3512|8,1238|
49,3512|8,1196|
49,3512|8,1392|
49,3512|8,1394|
49,3512|8,1396|
49,3512|8,1398|
49,3512|8,1399|
49,3512|8,14|
49,3512|8,1401|
49,3512|8,1607|
49,3512|8,1605|
49,3512|8,1603|
49,3512|8,1591|
49,3512|8,1568|
49,3512|8,1495|
49,3512|8,1497|
49,3512|8,1614|
49,3512|8,1612|
49,3512|8,161|
49,3512|8,1569|
49,3512|8,1284|
49,3512|8,1282|
49,3512|8,1311|
49,3512|8,1312|
49,3512|8,1229|
49,3512|8,1281|
49,3512|8,1609|
49,3512|8,1611|
49,3512|8,1494|
49,3512|8,1718|
49,3513|8,1645|
49,3513|8,1191|
49,3513|8,1273|
49,3513|8,1277|
49,3513|8,1278|
49,3513|8,1409|
49,3513|8,162|
49,3513|8,172|
49,3513|8,1189|
49,3513|8,1272|
49,3513|8,1591|
49,3513|8,1599|
49,3513|8,1601|
49,3513|8,1621|
49,3513|8,1666|
49,3513|8,1644|
49,3513|8,1721|
49,3513|8,1736|
49,3513|8,1188|
49,3513|8,1276|
49,3513|8,1737|
49,3513|8,1722|
49,3513|8,119|
49,3513|8,1735|
49,3513|8,141|
49,3513|8,1619|
49,3513|8,1288|
49,3513|8,1238|
49,3513|8,1665|
49,3513|8,1491|
49,3513|8,1493|
49,3513|8,1494|
49,3513|8,1643|
49,3513|8,1603|
49,3513|8,16|
49,3513|8,1569|
49,3513|8,1287|
49,3513|8,1284|
49,3513|8,1311|
49,3513|8,1223|
49,3513|8,1226|
49,3513|8,1604|
49,3513|8,1279|
49,3514|8,1646|
49,3514|8,1186|
49,3514|8,128|
49,3514|8,1409|
49,3514|8,162|
49,3514|8,1665|
49,3514|8,1723|
49,3514|8,1724|
49,3514|8,1644|
49,3514|8,1185|
49,3514|8,1183|
49,3514|8,1272|
49,3514|8,1279|
49,3514|8,1408|
49,3514|8,1591|
49,3514|8,1592|
49,3514|8,1593|
49,3514|8,1595|
49,3514|8,1597|
49,3514|8,1664|
49,3514|8,1645|
49,3514|8,1188|
49,3514|8,1725|
49,3514|8,1734|
49,3514|8,1281|
49,3514|8,1735|
49,3514|8,1187|
49,3514|8,1273|
49,3514|8,141|
49,3514|8,1184|
49,3514|8,129|
49,3514|8,1189|
49,3514|8,1596|
49,3514|8,1568|
49,3514|8,1487|
49,3514|8,1489|
49,3514|8,1598|
49,3514|8,1569|
49,3514|8,1286|
49,3514|8,1311|
49,3514|8,122|
49,3514|8,1621|
49,3515|8,1646|
49,3515|8,1185|
49,3515|8,1183|
49,3515|8,1282|
49,3515|8,1283|
49,3515|8,1409|
49,3515|8,162|
49,3515|8,1664|
49,3515|8,1727|
49,3515|8,1728|
49,3515|8,1645|
49,3515|8,1181|
49,3515|8,1285|
49,3515|8,1408|
49,3515|8,1184|
49,3515|8,1726|
49,3515|8,173|
49,3515|8,1731|
49,3515|8,1732|
49,3515|8,1182|
49,3515|8,1272|
49,3515|8,141|
49,3515|8,1663|
49,3515|8,1729|
49,3515|8,1733|
49,3515|8,1273|
49,3515|8,1281|
49,3515|8,1239|
49,3515|8,1481|
49,3515|8,1483|
49,3515|8,1484|
49,3515|8,1644|
49,3515|8,1621|
49,3515|8,1593|
49,3515|8,1293|
49,3515|8,1291|
49,3515|8,1288|
49,3515|8,1214|
49,3515|8,1217|
49,3515|8,1289|
49,3515|8,1594|
49,3515|8,1568|
49,3515|8,1592|
49,3515|8,1567|
49,3516|8,1181|
49,3516|8,1179|
49,3516|8,1272|
49,3516|8,1285|
49,3516|8,1409|
49,3516|8,1621|
49,3516|8,1663|
49,3516|8,173|
49,3516|8,1731|
49,3516|8,1732|
49,3516|8,1729|
49,3516|8,1645|
49,3516|8,1178|
49,3516|8,1176|
49,3516|8,1271|
49,3516|8,1286|
49,3516|8,1288|
49,3516|8,1408|
49,3516|8,1662|
49,3516|8,1182|
49,3516|8,118|
49,3516|8,1284|
49,3516|8,1283|
49,3516|8,1295|
49,3516|8,1477|
49,3516|8,1478|
49,3516|8,1479|
49,3516|8,1591|
49,3516|8,1568|
49,3516|8,1294|
49,3516|8,1289|
49,3516|8,1311|
49,3516|8,121|
49,3516|8,1291|
49,3516|8,1592|
49,3516|8,1567|
49,3516|8,162|
49,3517|8,1646|
49,3517|8,1177|
49,3517|8,1271|
49,3517|8,1286|
49,3517|8,1288|
49,3517|8,1409|
49,3517|8,1621|
49,3517|8,166|
49,3517|8,1645|
49,3517|8,1174|
49,3517|8,1289|
49,3517|8,1291|
49,3517|8,1294|
49,3517|8,1295|
49,3517|8,1408|
49,3517|8,1622|
49,3517|8,1661|
49,3517|8,1287|
49,3517|8,1178|
49,3517|8,1176|
49,3517|8,1293|
49,3517|8,1732|
49,3517|2,75|
49,3517|8,1272|
49,3517|8,162|
49,3517|8,1296|
49,3517|8,1239|
49,3517|8,1567|
49,3517|8,1477|
49,3517|8,1589|
49,3517|8,1586|
49,3517|8,1292|
49,3517|8,1311|
49,3517|8,1207|
49,3517|8,1588|
49,3517|8,1179|
49,3517|8,1175|
49,3517|8,1733|
49,3518|8,1647|
49,3518|8,1175|
49,3518|8,1173|
49,3518|8,1271|
49,3518|8,129|
49,3518|8,1291|
49,3518|8,1292|
49,3518|8,1293|
49,3518|8,1294|
49,3518|8,1296|
49,3518|8,1297|
49,3518|8,1409|
49,3518|8,166|
49,3518|8,1733|
49,3518|8,1646|
49,3518|8,1171|
49,3518|8,1169|
49,3518|8,1408|
49,3518|8,1172|
49,3518|8,1289|
49,3518|8,1295|
49,3518|8,1621|
49,3518|8,1272|
49,3518|8,1288|
49,3518|8,1174|
49,3518|8,124|
49,3518|8,1567|
49,3518|8,1477|
49,3518|8,1584|
49,3518|8,1407|
49,3518|8,1311|
49,3518|8,1204|
49,3518|8,1586|
49,3519|8,1171|
49,3519|8,1169|
49,3519|8,1271|
49,3519|8,1297|
49,3519|8,1409|
49,3519|8,1621|
49,3519|8,1658|
49,3519|8,1659|
49,3519|8,1733|
49,3519|8,1647|
49,3519|8,1167|
49,3519|8,1408|
49,3519|8,1622|
49,3519|8,117|
49,3519|8,1646|
49,3519|8,1272|
49,3519|8,129|
49,3519|8,1298|
49,3519|8,1172|
49,3519|8,1566|
49,3519|8,1565|
49,3519|8,1536|
49,3519|8,1535|
49,3519|8,1477|
49,3519|8,1645|
49,3519|8,1582|
49,3519|8,1568|
49,3519|8,1567|
49,3519|8,1407|
49,3519|8,1322|
49,3519|8,132|
49,3519|8,1319|
49,3519|8,1317|
49,3519|8,1316|
49,3519|8,1314|
49,3519|8,1312|
49,3519|8,1296|
49,3519|8,1569|
49,3519|8,1581|
49,3519|8,1583|
49,3519|8,1201|
49,3519|8,1199|
49,3519|8,1168|
49,352|8,1647|
49,352|8,1167|
49,352|8,1408|
49,352|8,1622|
49,352|8,1733|
49,352|8,1646|
49,352|8,1165|
49,352|8,1271|
49,352|8,1297|
49,352|8,1658|
49,352|8,1648|
49,352|8,1168|
49,352|8,1166|
49,352|8,1407|
49,352|8,1734|
49,352|8,1621|
49,352|8,1298|
49,352|8,1657|
49,352|8,1539|
49,352|8,1538|
49,352|8,1533|
49,352|8,1532|
49,352|8,153|
49,352|8,1528|
49,352|8,1526|
49,352|8,1525|
49,352|8,1524|
49,352|8,1523|
49,352|8,152|
49,352|8,1518|
49,352|8,1516|
49,352|8,1515|
49,352|8,1511|
49,352|8,1498|
49,352|8,1496|
49,352|8,1477|
49,352|8,1571|
49,352|8,157|
49,352|8,1322|
49,352|8,1196|
49,352|8,1566|
49,352|8,158|
49,352|8,1579|
49,352|8,1522|
49,352|8,1409|
49,3521|8,1647|
49,3521|8,1166|
49,3521|8,1271|
49,3521|8,1298|
49,3521|8,1408|
49,3521|8,1657|
49,3521|8,1734|
49,3521|8,1648|
49,3521|8,1297|
49,3521|8,1622|
49,3521|8,1623|
49,3521|8,1658|
49,3521|8,1164|
49,3521|8,1407|
49,3521|8,1163|
49,3521|8,1272|
49,3521|8,1165|
49,3521|8,1621|
49,3521|8,124|
49,3521|8,1656|
49,3521|8,1563|
49,3521|8,1562|
49,3521|8,1539|
49,3521|8,1509|
49,3521|8,1508|
49,3521|8,1506|
49,3521|8,1505|
49,3521|8,1504|
49,3521|8,1502|
49,3521|8,15|
49,3521|8,1495|
49,3521|8,1494|
49,3521|8,1492|
49,3521|8,1489|
49,3521|8,1485|
49,3521|8,1484|
49,3521|8,1482|
49,3521|8,148|
49,3521|8,1478|
49,3521|8,1477|
49,3521|8,1646|
49,3521|8,1577|
49,3521|8,1575|
49,3521|8,1573|
49,3521|8,1296|
49,3521|8,1322|
49,3521|8,1572|
49,3521|8,1574|
49,3521|8,1576|
49,3521|8,1578|
49,3521|8,1666|
49,3521|8,1664|
49,3521|8,1668|
49,3521|8,1491|
49,3521|8,1487|
49,3522|8,1648|
49,3522|8,1163|
49,3522|8,1271|
49,3522|8,1298|
49,3522|8,1407|
49,3522|8,1622|
49,3522|8,1656|
49,3522|8,1161|
49,3522|8,1408|
49,3522|8,1623|
49,3522|8,1299|
49,3522|8,1734|
49,3522|8,1735|
49,3522|8,1272|
49,3522|8,1162|
49,3522|8,1406|
49,3522|8,124|
49,3522|8,1164|
49,3522|8,1562|
49,3522|8,1561|
49,3522|8,1297|
